% time spent exploring,episodes,mean 100 episode reward,steps
1,7030,11.0,930557
1,7040,10.5,932678
1,7050,10.1,934516
1,7060,10.6,936723
1,7070,11.4,938606
1,7080,12.0,941155
1,7090,11.8,942942
1,7100,12.2,945530
1,7110,12.0,947192
1,7120,12.2,949668
1,7130,11.8,951774
1,7140,11.3,952943
1,7150,11.8,955051
1,7160,12.0,957746
1,7170,11.0,959905
1,7180,10.4,962029
1,7190,10.6,963887
1,7200,15.8,966109
1,7210,16.6,968220
1,7220,16.1,970014
1,7230,18.8,972198
1,7240,19.9,974539
1,7250,19.3,976646
1,7260,19.0,979165
1,7270,18.9,980762
1,7280,19.0,982818
1,7290,19.2,984927
1,7300,13.5,986829
1,7310,12.8,988833
1,7320,13.1,991044
1,7330,12.8,993646
1,7340,12.4,995748
1,7350,13.1,998128
